"","class","shippable","trans_elapsed_secs_d","time_delta","amount_delta","diff_avg_trans_amount_y","trans_count_d","trans_count_ratio_y","trans_total_y","notShippable_total_y","nonShippable_ratio_y","account_age","mean_time_delta_d","time_from_refDate","cust_ip_count_y","trans_card2_ratio_y","source_H","source_E","bill_loc_T","bill_loc_U","isWeekDay","spring","summer","fall","winter","bhours"
"1861","0",0,-0.4918787,0.001149512,-0.0001514989,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,0.1945381,-0.3711432,1.152915,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"1863","0",0,-3.48236162709461,0.495331906220301,0.836921209693408,2.18190576893974e-19,-0.198511962336195,1,0.566868772605273,1.30959913816002,1,0.0562491349087373,-0.157808689275132,-0.694121741291148,-0.0890117975074001,1,1,0,0,1,0,0,0,0,0,0
"1864","0",1,1.00215458947865,0.167541941671248,0.709435036176977,2.18190576893974e-19,-0.198511962336195,1,0.225555786879734,-0.241756803005203,0,1.61014779253148,3.19029744325244,-1.28849218038005,-0.0890117975074001,1,1,0,0,1,1,0,0,0,0,0
"1867","0",1,-0.6313402,0.3723326,0.07627324,2.181906e-19,-0.198512,1,0.09285227,-0.2417568,0,-0.3456531,0.4370432,1.913738,-0.0890118,1,1,0,0,1,1,0,0,1,0,1
"1868","0",1,-4.0959922965258,-0.128717750097372,0.104566296958502,2.18190576893974e-19,-0.198511962336195,1,0.102640909485529,-0.241756803005203,0,-0.345035778660902,-0.131572893859867,-1.40155652581448,-0.0890117975074001,1,1,0,0,1,0,0,0,1,0,0
"1869","0",0,0.2955266,-0.1927148,0.3597898,-0.436519,-0.198512,0.5,0.1272591,0.5339212,1,0.08526512,-0.3499563,0.4458398,-0.0890118,2,1,0,0,1,1,1,0,0,0,1
"1870","0",1,0.3132009,-0.0378731,-0.3059342,2.181906e-19,-0.198512,1,0.05967639,-0.2417568,0,-0.3456531,4.516055,2.056355,-0.0890118,1,1,0,0,0,1,0,0,0,1,1
"1871","0",0,-0.188377280871425,0.0426695742239903,0.359789765803939,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,-0.141306514848623,1.58891812834148,-0.707054489436677,-0.0890117975074001,1,1,0,0,1,1,0,0,0,0,1
"1874","0",1,-3.237475,-0.2002072,-0.5023951,2.181906e-19,-0.198512,1,0.6547907,-0.2417568,0,-0.2919427,-0.3294136,0.3393008,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"1875","0",1,1.468384,0.07357549,-2.328302,2.181906e-19,-0.198512,1,-0.09969679,-0.2417568,0,-0.056728,0.5897819,-0.1845913,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"1876","0",1,-1.6381556817924,6.35028503490362,-0.0862862805972853,2.18190576893974e-19,-0.198511962336195,1,-0.0795919726406432,-0.241756803005203,0,-0.296264227627053,0.252941490288367,-1.65352477266937,-0.0890117975074001,1,1,0,1,0,1,0,1,0,0,1
"1877","0",1,-0.1428106,-0.06971556,1.824667,2.181906e-19,-0.198512,1,1.006478,-0.2417568,0,0.624839,-0.08929697,0.3783676,-0.0890118,1,1,0,0,1,0,0,0,0,1,1
"1878","0",0,0.8586197,0.1150955,-0.251357,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,-0.3456531,-0.1789931,-0.02094113,-0.0890118,1,1,0,0,1,1,1,0,0,0,0
"1879","0",0,-0.8699437,-0.1053042,-0.2608159,2.181906e-19,-0.198512,1,-0.2018035,-0.04669965,1,0.4587688,-0.3711432,1.152818,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"1880","0",1,0.2461627,-0.1758571,0.1584738,2.181906e-19,-0.198512,1,-0.09072875,-0.2417568,0,-0.1406892,-0.05246087,1.289355,-0.0890118,1,1,0,0,1,0,0,0,1,0,1
"1881","0",0,-3.64433029839136,0.73290158528871,-1.79717918965989,2.18190576893974e-19,-0.198511962336195,0.333333333333333,0.566868772605273,1.30959913816002,1,4.69510273577376,-0.157808689275132,-0.694163309566803,-0.0890117975074001,3,1,0,0,1,0,0,0,0,0,0
"1883","0",0,1.224465,-0.1892808,-0.0001514989,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,1.92315,-0.5675515,-0.3346824,-0.0890118,1,1,0,0,1,1,0,0,1,0,0
"1884","0",0,-0.07093964,0.03299197,0.167263,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,3.799311,2.206186,1.09638,-0.0890118,1,1,0,0,1,0,1,0,0,0,1
"1885","0",1,0.102973,-0.2364202,-0.05665391,2.181906e-19,-0.198512,1,-0.1029792,-0.2417568,0,-0.1758788,-0.3681364,-0.338032,-0.0890118,1,1,0,0,1,1,0,0,1,0,1
"1887","0",0,-1.310283,-0.09562657,-0.0001514989,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,1.045879,-0.5250684,-0.4822996,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"1888","0",1,-2.07435264055323,3.52879389243282,-0.627956030318119,2.18190576893974e-19,-0.198511962336195,1,0.566868772605273,-0.241756803005203,0,-0.162914164040835,2.35897616911231,-1.87408678748285,-0.0890117975074001,1,1,0,0,1,0,0,0,0,1,1
"1890","0",1,0.2187537,-0.225806,-0.4491573,2.181906e-19,-0.198512,1,0.2524599,-0.2417568,0,-0.3320712,-0.182628,0.8683494,-0.0890118,1,1,0,0,1,1,0,0,0,1,1
"1891","0",1,-0.172705120434783,-0.213318779042889,0.272985325924399,2.18190576893974e-19,-0.198511962336195,1,-0.0800608896740974,-0.241756803005203,0,-0.342566333038935,-0.212334534206029,-1.61946880225859,-0.0890117975074001,1,1,0,0,0,1,0,1,0,0,1
"1892","0",1,0.1938301,-0.1952123,-0.0001514989,2.181906e-19,0.6854822,1,1.446088,-0.2417568,0,-0.2876212,-0.4650442,0.8974302,-0.0890118,2,1,0,1,0,1,0,0,0,1,1
"1893","0",1,1.480535,1.467463,0.03977687,2.181906e-19,-0.198512,1,-0.09301472,-0.2417568,0,-0.3456531,-0.3074672,0.1062835,-0.0890118,1,1,0,0,1,1,0,1,0,0,0
"1895","0",0,-3.138886,-0.1880321,0.2091167,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,2.530634,-0.5397663,-0.2699734,-0.0890118,1,1,0,1,0,1,0,0,1,0,0
"1896","0",1,-0.177952187365112,-0.164618555738458,1.82466700581547,2.18190576893974e-19,-0.198511962336195,1,1.00647849146867,-0.241756803005203,0,1.15885660511701,0.873368462604256,-1.31941311254854,-0.0890117975074001,1,1,0,0,1,1,0,0,0,1,1
"1897","0",0,1.102539,0.2874194,0.3597898,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,-0.3456531,0.4359688,0.9925794,-0.0890118,1,1,0,0,1,1,1,0,0,0,0
"1898","0",1,1.222324,0.2771174,-0.627956,-2.502709,-0.198512,0.3333333,1.065093,0.6373449,0.3617021,0.03525885,0.7047357,1.392176,0.4919462,3,1,0,0,1,1,0,0,1,0,0
"1899","0",1,-0.2065349,-0.1449512,1.196862,2.181906e-19,-0.198512,1,0.5668688,-0.2417568,0,0.007477584,-0.4578032,-0.2554427,-0.0890118,1,1,0,0,0,0,0,0,0,1,1
"1900","0",1,-2.024989,2.691525,0.826123,-0.3926925,-0.198512,0.5,1.5336,-0.2417568,0,2.064526,1.67208,1.406652,-0.0890118,0.5,1,0,0,1,0,0,0,1,0,1
"1901","0",0,-0.866698762325236,-0.232673995997214,0.627653032548904,0.230307445782225,-0.198511962336195,0.25,2.18685989393147,1.8267177852151,0.469065153149772,-0.205512101019766,-0.655888203642215,-0.696512253798263,0.782425267512986,1,1,0,0,1,1,0,0,0,0,1
"1902","0",1,0.175948669014759,-0.159935841959186,0.687922267566522,2.18190576893974e-19,-0.198511962336195,1,0.210491827180015,-0.241756803005203,0,-0.261691988919515,-0.400012701100312,-1.39127473863465,-0.0890117975074001,1,1,0,0,1,0,0,0,1,0,1
"1903","0",0,-1.80689030781511,4.21090919961347,-0.135255034049099,2.18190576893974e-19,-0.198511962336195,1,-0.201803474484667,-0.0466996493360286,1,2.49050515676272,-0.0998156980504658,-0.851374776156301,-0.0890117975074001,1,1,0,0,1,1,0,0,1,0,1
"1906","0",0,-0.2594888,0.5996003,-0.04200513,2.181906e-19,-0.198512,0.3333333,0.1272591,0.5339212,1,-0.2647788,3.306584,1.093269,0.2014672,3,1,0,0,1,1,1,0,0,0,1
"1909","0",1,0.5348204,0.1419431,0.2517237,2.181906e-19,-0.198512,1,-0.09494901,-0.2417568,0,-0.3456531,2.06239,0.9526302,-0.0890118,1,1,0,0,1,1,0,0,0,0,0
"1910","0",1,-3.395785,0.9645398,-0.3578327,2.181906e-19,-0.198512,1,0.02333532,-0.2417568,0,-0.3456531,1.200894,1.557859,-0.0890118,1,1,0,0,1,1,1,0,0,0,0
"1913","0",1,-0.7651404,0.4194719,-0.2457486,2.181906e-19,-0.198512,1,-0.09489039,-0.2417568,0,-0.002400199,8.337113,1.247761,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"1914","0",1,-0.400331168715008,-0.115606151515409,0.16366363018411,-0.410327898095701,-0.198511962336195,0.5,0.235696117728183,0.12022624993335,0.374331550802139,-0.180817644800096,-0.198169141744337,-0.806617597144965,-0.0890117975074001,2,1,0,0,1,1,0,0,0,1,1
"1915","0",0,-0.328184,-0.2351714,-0.1326601,-0.4889013,0.6854822,1,-0.06616922,0.1926229,1,-0.3456531,-0.3427807,-0.2340413,0.2014672,2,1,0,0,1,0,0,0,0,1,1
"1916","0",0,1.494412,-0.04567763,-1.255761,2.181906e-19,-0.198512,1,0.5668688,1.309599,1,0.1013165,-0.3997112,0.3359225,-0.0890118,1,1,0,0,1,0,0,0,0,1,0
"1917","0",1,0.889411690830909,-0.0459898066635631,0.0626289542587437,2.18190576893974e-19,-0.198511962336195,1,-0.0193361338417673,-0.241756803005203,0,-0.34441841725541,4.5703433818356,-1.89322789757584,-0.0890117975074001,1,1,0,0,1,0,0,0,0,1,0
"1918","0",0,0.5997874,-0.2092604,0.2342289,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,-0.3456531,-0.2683024,-0.393017,-0.0890118,1,1,0,0,1,0,0,0,1,0,0
"1919","0",1,-0.056579244424064,0.325193305573412,1.43517707451412,2.18190576893974e-19,-0.198511962336195,1,0.733744621885817,-0.241756803005203,0,-0.345653140066393,1.58891812834148,-0.707020664271193,-0.0890117975074001,1,1,0,0,0,1,0,0,0,0,1
"1920","0",1,-4.117809,0.5359154,-1.883565,2.181906e-19,-0.198512,1,1.446088,-0.2417568,0,0.660646,0.1425982,0.5227833,-0.0890118,1,1,0,1,0,1,1,0,0,0,0
"1922","0",1,-0.2690855,-0.2264304,-2.32487,2.181906e-19,-0.198512,1,-0.1817573,-0.2417568,0,2.537425,0.8979854,1.874028,-0.0890118,1,1,0,0,1,1,0,0,1,0,1
"1923","0",0,1.244762,0.1450649,0.1650029,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,1.786096,-0.4525441,0.0863212,-0.0890118,1,1,0,0,1,1,0,1,0,0,0
"1924","0",1,1.347218,0.2390314,0.5337335,2.181906e-19,-0.198512,1,0.1494154,-0.2417568,0,2.61583,-0.138516,0.3113903,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"1925","0",1,-2.60423736016219,1.16495997665622,0.935528374763899,-2.61911424316405,-0.198511962336195,0.333333333333333,1.00647849146867,0.533921167577411,0.333333333333333,-0.105499553330102,0.505851352071205,-1.3307521266267,-0.0890117975074001,3,1,0,0,1,1,0,0,0,1,0
"1926","0",0,0.2492005,-0.1905296,-0.0001514989,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,0.99896,-0.3447258,0.4397043,-0.0890118,1,1,0,0,1,1,1,0,0,0,1
"1927","0",1,1.376906,-0.2114457,0.04170214,2.181906e-19,-0.198512,0.5,0.03933711,-0.2417568,0,-0.3450358,-0.04095688,1.090628,-0.0890118,2,1,0,0,1,1,1,0,0,0,0
"1928","0",0,-3.68534,3.570626,-0.3020836,-0.2619114,-0.198512,0.5,0.1858737,0.6373449,1,0.2408402,-0.122805,0.1371066,0.2014672,2,1,0,1,0,1,0,1,0,0,0
"1929","0",1,-0.9329775,5.359423,0.1126022,2.181906e-19,-0.198512,1,0.05967639,-0.2417568,0,-0.3271323,-0.1039828,-0.0060919,-0.0890118,1,1,0,0,0,1,1,0,0,0,1
"1930","0",1,0.02847847,-0.1455755,0.1295111,2.181906e-19,-0.198512,1,-0.1805264,-0.2417568,0,-0.3413316,-0.4074264,0.292681,-0.0890118,1,1,0,0,1,0,0,0,0,1,1
"1931","0",1,-0.2670833,-0.1530679,0.2463664,2.181906e-19,-0.198512,1,-0.09870034,-0.2417568,0,2.729424,-0.419198,0.06296964,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"1932","0",0,1.04792834441034,-0.232049634159978,0.125409407402095,2.18190576893974e-19,-0.198511962336195,1,-0.16581409216705,0.0168025205223347,1,0.121689443890863,-0.605749493658412,-1.10477204322925,-0.0890117975074001,1,1,0,1,0,1,0,1,0,0,0
"1933","0",1,-0.9823414,0.1385091,0.2856251,2.181906e-19,-0.198512,1,0.473906,-0.2417568,0,-0.3450358,-0.2373102,-0.3872995,-0.0890118,1,1,0,1,0,1,0,0,1,0,1
"1934","0",0,0.3443381,-0.2314253,0.08355577,0.436519,-0.198512,0.5,0.1272591,0.5339212,1,-0.2573705,-0.3752235,0.7459094,-0.0890118,2,1,0,0,1,1,0,0,1,0,1
"1935","0",1,-0.4545278,-0.003221021,0.421482,2.181906e-19,-0.198512,1,0.02392146,-0.2417568,0,3.617807,-0.4074264,0.292557,-0.0890118,1,1,0,0,1,0,0,0,0,1,1
"1937","0",1,0.04760265,-0.2176893,1.196862,2.181906e-19,-0.198512,1,0.5668688,-0.2417568,0,-0.3456531,-0.1721012,0.5575322,-0.0890118,1,1,0,0,1,1,1,0,0,0,1
"1938","0",1,1.030599,-0.1190401,0.7206518,-1.68927,0.6854822,0.6666667,0.9921765,0.7924805,0.449317,-0.2437885,-0.07574192,0.8379397,-0.0890118,0.75,1,0,1,0,0,0,0,1,0,0
"1939","0",1,-0.6005482,-0.1874078,1.088629,-1.396512,-0.198512,0.5,0.825711,-0.2417568,0,1.471241,-0.3519026,0.1026875,-0.0890118,2,1,0,0,1,1,0,1,0,0,1
"1940","0",1,0.8863739,-0.1540044,0.2967582,2.181906e-19,-0.198512,0.5,0.185522,-0.2417568,0,0.4982799,-0.428733,0.0280549,0.2014672,2,1,0,0,0,1,0,1,0,0,0
"1942","0",0,-2.540168,1.818667,-0.0001514989,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,0.3599909,-0.2373102,-0.3876993,-0.0890118,1,1,0,0,0,1,0,0,1,0,0
"1943","0",1,-0.7567175,0.2496455,-0.08427731,2.181906e-19,-0.198512,1,-0.07818522,-0.2417568,0,-0.130194,1.126107,1.397792,-0.0890118,1,1,0,1,0,1,0,0,1,0,1
"1944","0",1,1.30289437301176,0.670465401565081,1.01153457670278,2.18190576893974e-19,-0.198511962336195,1,0.566868772605273,-0.241756803005203,0,-0.345653140066393,5.11107808076408,-1.87934365053745,-0.0890117975074001,1,1,0,0,0,1,0,0,0,1,0
"1945","0",0,-0.485665046687212,-0.0878220497583946,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.107199462985264,0.12022624993335,1,-0.298116311843528,-0.361442097655571,-0.826541239772495,-0.0890117975074001,1,1,0,0,0,1,0,0,1,0,1
"1946","0",1,-0.2114368,-0.2298644,0.439228,2.181906e-19,-0.198512,1,0.03634776,-0.2417568,0,0.09822971,-0.5250684,-0.4820176,-0.0890118,1,1,0,0,0,1,0,1,0,0,1
"1947","0",1,-0.0862665967930349,-0.235795805183396,0.348572991508994,2.18190576893974e-19,-0.198511962336195,1,-0.0271318795229449,-0.241756803005203,0,-0.345653140066393,-0.360203894332219,-0.961158222289097,-0.0890117975074001,1,1,0,0,1,0,0,0,1,0,1
"1949","0",0,0.05650886,-0.173984,-0.0001514989,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,-0.3456531,-0.5441428,0.8545297,-0.0890118,1,1,0,0,1,1,0,0,0,1,1
"1950","0",0,-0.202875755284179,2.49703595639985,-2.09283327032965,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,0.60323134017443,3.89321429774977,-1.8383957096357,-0.0890117975074001,1,1,0,0,0,1,0,0,0,0,1
"1952","0",1,0.7649319,-0.03974619,-0.1081339,2.181906e-19,-0.198512,1,-0.09489039,-0.2417568,0,0.1334193,0.3673311,1.318575,-0.0890118,1,1,0,0,1,1,0,0,1,0,0
"1953","0",0,0.2188227,-0.1268447,-1.799858,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,-0.3166372,-0.3711432,1.153097,-0.0890118,1,1,0,0,0,1,0,1,0,0,1
"1954","0",0,-0.733036636310521,1.80056032696277,-0.000151498884607502,0.33443178758268,0.68548216510379,0.666666666666667,0.471502770926507,0.315283403602524,0.402751813355268,2.53372045514714,-0.418080624800212,-0.82507382294176,0.201467224166062,0.75,1,0,0,1,1,0,0,0,1,1
"1955","0",1,0.536408359057542,-0.148072967051697,0.28855487830395,2.18190576893974e-19,-0.198511962336195,1,0.119697766577429,-0.241756803005203,0,1.91450696543891,0.392964436105394,-1.40649126131094,-0.0890117975074001,1,1,0,0,1,1,0,0,1,0,0
"1956","0",1,0.6643401,-0.1693013,0.567049,2.181906e-19,-0.198512,1,0.3651758,-0.2417568,0,-0.1474801,-0.07372599,1.956936,-0.0890118,1,1,0,0,1,1,0,0,1,0,0
"1957","0",1,0.1866499,-0.1580628,0.3719273,2.181906e-19,-0.198512,1,0.2881562,-0.2417568,0,0.5952056,0.4300049,1.840465,-0.0890118,1,1,0,0,0,1,0,0,1,0,1
"1959","0",0,-0.9493401,0.1388213,-1.05863,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,-0.3172545,-0.3096576,0.01992926,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"1960","0",0,-0.437682000416434,-0.178978877994893,0.359789765803939,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,1.0767475381866,-0.379214114279342,-0.785194537556336,-0.0890117975074001,1,1,0,0,1,1,0,0,0,1,1
"1961","0",1,-0.992076,1.548943,-0.7954543,2.181906e-19,-0.198512,1,0.2276659,-0.2417568,0,1.205776,-0.3255354,0.104118,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"1962","0",0,0.2223438,-0.2226842,0.0136602,2.941615,-0.198512,0.5,0.9682031,0.01680252,0.1144322,0.1581138,0.4466968,0.9877608,-0.0890118,2,1,0,0,0,0,0,0,0,0,1
"1963","0",1,0.579075298043644,-0.215504045473216,0.499580908136468,-1.04240746877929,-0.198511962336195,0.5,0.119639151948247,-0.169360192417493,0.0949796472184532,-0.337010080389509,-0.128781184300766,-0.957925659839977,-0.0890117975074001,2,1,0,0,1,1,0,0,1,0,0
"1964","0",0,-1.39396,-0.1924027,-0.2094197,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,0.5272959,-0.4420902,0.2019926,-0.0890118,1,1,0,0,0,1,0,0,1,0,1
"1965","0",1,-0.5150762,-0.2226842,0.541016,0.2762292,0.6854822,0.6666667,2.589425,-0.2417568,0,-0.3456531,-0.4325187,0.03228793,-0.0890118,3,1,0,0,1,1,0,1,0,0,1
"1967","0",0,1.681581,0.08543836,0.2091167,-0.6375972,-0.198512,0.05,3.40874,5.615129,0.8920358,5.516193,-0.3931366,0.5747914,-0.0890118,20,1,0,0,1,1,0,1,0,0,0
"1968","0",0,-4.04649,3.988012,-0.1493179,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,-0.07833565,-0.07914813,-0.1048688,-0.0890118,1,1,0,0,1,0,1,0,0,0,0
"1969","0",0,0.908121626858796,-0.0768957176067595,-0.314137471872221,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,3.17145478702012,-0.159621820765635,-0.830776242628764,-0.0890117975074001,1,1,0,0,1,1,0,0,1,0,0
"1973","0",0,0.994214948728811,-0.227054739462087,-0.0838587697424091,2.18190576893974e-19,-0.198511962336195,1,-0.16581409216705,0.0168025205223347,1,-0.177113476367145,-0.593112961945479,-0.827692340807412,-0.0890117975074001,1,1,0,0,1,1,0,0,1,0,0
"1974","0",1,1.03929830011704,-0.235483624264777,-0.21594884315602,2.18190576893974e-19,-0.198511962336195,1,-0.170386033243229,-0.241756803005203,0,-0.23514544848337,-0.387977072528469,-0.798593608753307,-0.0890117975074001,1,1,0,1,0,1,0,0,0,1,0
"1975","0",0,-1.153009,0.536852,-0.0001514989,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,-0.004252283,-0.3881684,-0.471543,-0.0890118,1,1,0,0,1,1,0,1,0,0,1
"1976","0",0,-3.68637587418835,-0.178666697076275,-0.000151498884607502,2.18190576893974e-19,-0.198511962336195,1,-0.16581409216705,0.0168025205223347,1,0.514331297783617,-0.655888203642215,-0.697235906801681,-0.0890117975074001,1,1,0,0,1,1,0,0,0,0,0
"1977","0",0,1.25863950587569,-0.22486947303176,-0.418687853173615,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,3.17392423264209,-0.593112961945479,-0.827624477850993,-0.0890117975074001,1,1,0,0,1,1,0,0,1,0,0
"1978","0",1,-0.200390302527707,-0.216752769147689,0.349326356946714,-0.392867136474607,-0.198511962336195,0.5,0.127259053741879,-0.241756803005203,0,-0.345035778660902,-0.149655797657463,-0.997929189363889,-0.0890117975074001,0.5,1,0,0,1,1,0,1,0,0,1
"1980","0",1,-0.8216845,-0.03256603,0.1098399,2.181906e-19,0.6854822,1,0.11495,-0.2417568,0,1.208246,0.4055999,1.904504,-0.0890118,2,1,0,0,1,1,0,0,1,0,1
"1981","0",1,0.2164754,-0.03194167,0.1337801,2.181906e-19,-0.198512,1,-0.01341606,-0.2417568,0,-0.341949,0.701954,1.414881,-0.0890118,1,1,0,0,0,1,0,0,0,1,1
"1982","0",0,-0.251756326161461,-0.232049634159978,0.234228859517237,2.18190576893974e-19,-0.198511962336195,1,-0.107199462985264,0.12022624993335,1,0.3285055147306,-0.457496831841995,-0.641241915678927,-0.0890117975074001,1,1,0,0,1,0,1,0,0,0,1
"1983","0",0,-0.25293001218535,-0.170862174110821,0.150521588659435,2.18190576893974e-19,-0.198511962336195,1,-0.16581409216705,0.0168025205223347,1,2.93006647747284,-0.0781311378235937,-0.922928414276758,-0.0890117975074001,1,1,0,0,1,1,0,0,1,0,1
"1985","0",1,0.181886139488553,-0.216752769147689,0.759491984149942,-1.58456411711425,-0.198511962336195,0.5,0.301637575557692,-0.169360192417493,0.0668257756563246,-0.341948971633443,0.022155988326216,-1.11724153367359,-0.0890117975074001,2,1,0,0,1,1,1,0,0,0,1
"1986","0",0,-0.60199804376097,-0.202080265972636,0.234228859517237,-0.187877795042968,1.56947629254377,1,0.208498929787834,0.677266456541078,1,-0.345653140066393,-0.28838221517794,-0.578564769976803,0.201467224166062,3,1,0,0,1,1,1,0,0,0,1
"1987","0",0,-0.314444967908032,0.0604638865852246,-0.290029777865174,2.18190576893974e-19,-0.198511962336195,0.5,0.273795626696344,0.792480491104948,1,2.25529046127036,3.52474327577193,-0.769853877054292,-0.0890117975074001,2,1,0,1,0,0,0,0,0,1,1
"1988","0",0,-1.06788235489077,1.97288419403998,-0.479375624545522,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,-0.025242570616174,0.286055079824248,-0.727181951277701,-0.0890117975074001,1,1,0,1,0,0,0,0,0,0,1
"1990","0",1,0.5216337,-0.2233086,1.230011,2.181906e-19,-0.198512,1,0.5900802,-0.2417568,0,-0.3438011,-0.3740343,-0.2659721,-0.0890118,1,1,0,0,1,0,0,0,0,1,1
"1991","0",0,-0.5953702,-0.2367323,0.134952,0.03963593,-0.198512,0.5,0.1112573,0.1202262,0.484295,-0.3234281,-0.4938081,0.4670438,0.2014672,2,1,0,0,1,1,1,0,0,0,1
"1993","0",0,0.183335986929828,-0.101558010177593,0.359789765803939,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,-0.345653140066393,-0.0903095747552754,-1.48465794076832,-0.0890117975074001,1,1,0,0,1,1,0,0,1,0,1
"1994","0",0,-0.455701532900856,-0.203328989647108,0.209116678259896,2.18190576893974e-19,-0.198511962336195,1,-0.0192775192125855,0.275361844049873,1,0.168608910708236,-0.655888203642215,-0.69640677385582,-0.0890117975074001,1,1,0,0,0,1,0,0,0,0,1
"1995","0",1,-3.630591,-0.2020803,-3.176842,2.181906e-19,-0.198512,1,0.1008825,-0.2417568,0,1.743498,-0.3331691,-0.2593833,-0.0890118,1,1,0,0,1,1,0,0,0,1,0
"1996","0",1,0.98123536211168,-0.163369832063986,-0.245246387956251,2.18190576893974e-19,-0.198511962336195,1,-0.198286596733759,-0.241756803005203,0,-0.28453436092271,-0.39233297880046,-0.803201219993525,-0.0890117975074001,1,1,0,0,1,1,0,0,0,1,0
"1997","0",0,0.3004284,-0.1546288,0.3597898,2.181906e-19,-0.198512,0.5,0.2737956,0.7924805,1,1.623112,0.04435456,-0.1313094,0.2014672,0.5,1,0,0,1,1,0,0,0,0,1
"1998","0",0,-3.294641,2.353433,-0.8603274,2.181906e-19,-0.198512,1,-0.01927752,0.2753618,1,3.568418,-0.09797284,0.2214066,-0.0890118,1,1,0,0,1,1,0,0,1,0,0
"1999","0",0,-3.700184,-0.1730474,0.134952,-0.4889013,-0.198512,0.5,-0.06616922,0.1926229,1,2.457168,-0.5114701,0.2871313,0.2014672,0.5,1,0,0,1,1,0,0,1,0,0
"2000","0",1,1.081551,-0.07471045,0.5379188,2.181906e-19,-0.198512,1,0.1054544,-0.2417568,0,-0.3456531,-0.4498057,0.03882131,-0.0890118,1,1,0,0,1,1,0,1,0,0,0
"2001","0",1,0.211297330440138,0.873695179585494,0.836000429713972,2.18190576893974e-19,-0.198511962336195,1,0.379243344594376,-0.241756803005203,0,-0.345653140066393,3.92985776246292,-1.65611192828101,-0.0890117975074001,1,1,0,0,1,1,0,1,0,0,1
"2002","0",1,-3.033116,0.08949671,0.9993133,-6.737526,-0.198512,0.3333333,2.351098,0.8959042,0.2420775,-0.1820524,2.171877,1.486,0.2014672,0.75,1,0,0,1,1,0,0,0,1,0
"2004","0",0,-0.7137053,-0.2198746,0.134952,2.181906e-19,-0.198512,1,-0.1071995,0.1202262,1,-0.1098211,-0.5338826,0.2480943,-0.0890118,1,1,0,0,1,0,0,0,1,0,1
"2005","0",1,-2.9971460167478,0.0745120279230411,-0.110142852791759,-0.512647961195309,-0.198511962336195,0.5,0.152815032065138,0.0168025205223347,0.315020161290323,-0.300585757465495,-0.460280586153673,-0.802691344162219,-0.0890117975074001,2,1,0,0,1,0,0,0,0,1,0
"2006","0",1,1.09411634146812,0.515935846849099,0.445087474808039,2.18190576893974e-19,-0.198511962336195,1,0.0404507879236542,-0.241756803005203,0,-0.340714248822459,0.609030899957953,-1.59618013152602,-0.0890117975074001,1,1,0,0,1,1,0,1,0,0,0
"2007","0",0,0.3879716,-0.2192502,0.1505216,2.181906e-19,-0.198512,1,-0.1658141,0.01680252,1,2.572614,-0.492842,0.2116354,-0.0890118,1,1,0,0,1,1,0,0,1,0,1
"2009","0",1,-3.076473,0.9448724,-0.3001584,2.181906e-19,-0.198512,1,-0.1365068,-0.2417568,0,-0.3363927,3.094292,1.066521,-0.0890118,1,1,0,0,0,1,1,0,0,0,0
